,Unnamed: 0,account_key,subscription_start,total_study_hrs,lessons_completed,projects_completed,Intro to Data Science_hrs,Intro to HTML and CSS_hrs,Data Analyst Nanodegree_hrs,Data Visualization and D3.js_hrs,Data Analysis with R_hrs,JavaScript Basics_hrs,Intro to Machine Learning_hrs,A/B Testing_hrs,Data Wrangling with MongoDB_hrs,Intro to Data Science_lesson,Intro to HTML and CSS_lesson,Data Analyst Nanodegree_lesson,Data Visualization and D3.js_lesson,Data Analysis with R_lesson,JavaScript Basics_lesson,Intro to Machine Learning_lesson,A/B Testing_lesson,Data Wrangling with MongoDB_lesson,Intro to Data Science_proj,Intro to HTML and CSS_proj,Data Analyst Nanodegree_proj,Data Visualization and D3.js_proj,Data Analysis with R_proj,JavaScript Basics_proj,Intro to Machine Learning_proj,A/B Testing_proj,Data Wrangling with MongoDB_proj
27,27,458,2014,28.285892224975505,1.0,0.0,17.949567647209502,0.0,2.6717106416665,0.0,0.1577058805555,0.0,0.1092926694445,0.0,7.397615386099501,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,494,2014,2.539666652778333,0.0,0.0,0.0,0.0,2.539666652778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,369,2014,264.4046882083862,11.0,1.0,61.982487766693325,0.0,3.676884825002166,0.0,58.4162283166595,0.0,46.0259980222261,0.2896251111116666,94.0134641666933,9.0,0.0,0.0,0.0,9.0,0.0,12.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30,30,913,2014,2.006337841666166,0.0,0.0,0.1602480499999999,0.0,1.846089791666166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,601,2014,17.059607830564502,0.0,0.0,14.806939458342834,0.1373897999999999,0.65807581111,0.0,0.0,0.0,0.0,0.0,1.457202761111666,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,506,2014,165.521306880555,11.0,1.0,41.9421785388933,0.0,3.534587680555499,5.690900177782834,23.05404816666,0.0,34.7624754555526,0.0,56.53711686111068,9.0,0.0,0.0,3.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
33,33,156,2014,70.4830795777996,11.0,1.0,27.1471805861115,0.0,6.818995816667166,0.424139808333333,12.288209738892832,0.0,0.4474288666666666,0.0,23.35712476112817,9.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,34,963,2014,0.691339508333333,0.0,0.0,0.3296896861116666,0.0,0.3616498222216666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,522,2014,74.48242225275,7.0,1.0,10.939617547220667,0.0,4.654122911110166,0.0,16.782191886115502,0.0,23.741001797205502,0.0,18.3654881111051,2.0,0.0,0.0,0.0,9.0,0.0,14.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,36,595,2014,106.8397358055531,11.0,1.0,32.9977988610945,0.0,2.0865134694455,4.292690188888833,19.28956980000217,0.0,21.4738896055555,0.0,26.699273880566672,8.0,0.0,0.0,2.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
37,37,480,2014,43.6453404555531,4.0,0.0,25.8311745638855,0.0,0.8996113055555,0.0,4.070453527777166,0.0,0.604703649999999,0.0,12.239397408335002,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,544,2014,99.20322302218,11.0,1.0,21.920750688888837,0.0,4.31189185,15.968220786093331,11.807429733322165,0.0,19.7581804722088,0.879797916666666,24.55695157500717,6.0,0.0,0.0,8.0,5.0,0.0,14.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
39,39,378,2014,21.59821466388484,0.0,0.0,18.1698311916621,0.0,1.785291786110999,0.0,0.036949475,0.0,0.0,0.0,1.606142211111666,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,810,2014,0.955509413888333,0.0,0.0,0.693496130554999,0.0,0.2620132833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,81,2014,88.1666888638923,11.0,1.0,16.5016760972295,0.0,2.173933119446666,7.454361261113333,21.63034466944384,0.0,22.2025691305595,0.0,18.203804586099505,9.0,0.0,1.0,6.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42,42,483,2014,171.0732831471865,10.0,1.0,37.8657880860766,0.0484147416666666,10.848732791676165,8.759681891676166,28.390203058333835,0.0,55.4727841555298,0.0,29.687678422227165,5.0,0.0,1.0,2.0,7.0,0.0,13.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
43,43,1174,2014,68.50164938612,0.0,0.0,55.9179685777816,0.0,4.2631934444445,0.1187252861111666,5.050785399999333,0.0,3.150976677783333,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,512,2014,35.1344296749926,6.0,1.0,15.2131642861,0.0,2.871547433332166,0.0,9.826922622228832,0.0371213138888333,2.065751716666666,0.0,5.119922302776166,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,45,604,2014,100.5936527083025,5.0,1.0,10.726179602777668,0.0,3.198489436111999,15.866101411100002,7.667622169438999,0.0,36.9875572833221,0.535088055556166,25.6126147499955,3.0,0.0,0.0,8.0,3.0,0.0,11.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,46,568,2014,135.3248918610858,11.0,1.0,28.84998943051,5.279020844450667,2.955372627777833,3.41350563611,23.723982652777337,1.589439855556166,30.76042159444049,0.0,38.7531592194583,9.0,1.0,0.0,0.0,9.0,2.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
47,47,700,2014,2.038815158338333,0.0,0.0,1.78571566945,0.0,0.2530994888883333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,91,2014,50.6600658360876,8.0,0.0,20.081187147211164,7.137908033338833,1.075473316665333,0.0,0.0,6.367821711,0.0,0.0,15.997675627772336,9.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,49,268,2014,3.007940558327167,0.0,0.0,2.4126041166605,0.0,0.595336441666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,550,2014,86.9222988805716,3.0,1.0,19.591786872227832,0.9509954805555,4.028171519444999,14.3301594611155,1.978941072222166,0.3252479333333333,33.9158509472223,1.048137433333333,10.753008161116668,3.0,0.0,1.0,4.0,0.0,0.0,14.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
51,51,1300,2014,0.2231202861111666,0.0,0.0,0.1793689,0.0,0.0437513361111666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,90,2014,58.8554492360881,11.0,0.0,24.667023074982165,0.0,2.0952453611105,0.0,0.0,0.0,0.1043825277778333,0.0,31.988798272217664,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,584,2014,0.718792063889999,0.0,0.0,0.0,0.0,0.379200177778333,0.0,0.0,0.3395918861116666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,431,2014,118.0773644305221,11.0,0.0,36.4997636027555,0.0,3.4293502944445,3.907451038888333,15.274721752766668,0.0,22.4486381666721,0.0,36.517439574995,9.0,0.0,1.0,3.0,5.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,51,2014,36.41807896666,3.0,0.0,28.057580108321662,0.0,1.270231741666666,0.0,0.0,0.0,0.0,0.0,7.090267116671667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,1214,2014,0.2137087166666666,0.0,0.0,0.0,0.0,0.2137087166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,309,2014,66.2634324944628,7.0,1.0,12.756554950002664,0.0,4.65069342778,0.0,19.294917697231664,0.0,8.792479786114502,0.0,20.76878663333,3.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
58,58,537,2014,52.5175073222378,11.0,1.0,20.10504372778333,0.0,1.467420511110499,0.0,11.999529291666166,0.0,0.0,0.0,18.945513791677836,9.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,59,206,2014,117.6965168249928,11.0,1.0,29.71645470554001,0.2069382611116666,3.671453702771666,5.803692550007333,27.78722461388,0.0,29.522857405556667,0.0,20.9878955861255,9.0,0.0,1.0,2.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
60,60,18,2014,32.7802364222326,0.0,0.0,30.129747941678332,0.0,1.776128283332666,0.0,0.0,0.0,0.0,0.0,0.874360197221666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,582,2014,97.8354063472083,11.0,1.0,24.890993708333838,0.0,6.428711700001168,0.0,26.64530021388333,0.0,11.52654913055,0.0,28.34385159444,9.0,0.0,1.0,0.0,9.0,0.0,4.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
62,62,882,2014,0.604366924999999,0.0,0.0,0.2718331,0.0,0.3325338249999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,63,954,2014,0.711142952778333,0.0,0.0,0.0,0.0,0.711142952778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,64,368,2014,119.2730349694533,11.0,1.0,26.1976623805445,0.0,6.357642258334335,20.7301761166666,18.70687668888,0.0,26.494910475001166,0.0,20.785767050026667,8.0,0.0,2.0,8.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
65,65,864,2014,0.885493141666666,0.0,0.0,0.341907163888333,0.0,0.543585977778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,66,576,2014,64.7444308194448,11.0,0.0,41.6003263916566,0.0,0.666876172221666,0.0,1.665016769443833,0.0,0.0,0.0,20.8122114861226,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,10,2014,113.1087138444563,7.0,1.0,32.16125426944,0.0,3.677138061110499,0.0,28.330274144455664,0.0,17.1846221555735,0.0,31.755425213872662,4.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
68,68,329,2014,41.3122033583216,0.0,0.0,39.85085331665,0.0,1.461350041667666,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,69,1142,2014,2.0847654861105,0.0,0.0,2.038949697221666,0.0,0.0458157888888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,70,195,2014,159.6637193472854,9.0,1.0,39.6222695611283,2.198350177783333,4.580673977778333,17.040384411129498,9.520185136112168,0.0,45.2119953861161,0.0,41.4898606972376,9.0,1.0,1.0,6.0,0.0,0.0,10.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
71,71,140,2014,86.8979361166716,0.0,0.0,83.52088900556,0.0,3.049461733333333,0.0,0.0,0.0,0.327585377778333,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,72,223,2014,70.8203925972381,5.0,1.0,13.849546386106669,0.0,2.660768888887166,13.240456441671666,13.877620424994332,0.0,9.775595466672833,0.0,17.4164049889055,4.0,0.0,0.0,7.0,5.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
73,73,1204,2014,12.068653330553833,0.0,0.0,11.732702305553332,0.0,0.3359510250005,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,74,198,2014,313.7220930833003,11.0,1.0,85.3274235166488,1.368803247221666,7.97609145556,3.845014202777667,34.285640563871176,0.0,54.4125989611181,10.734904455545,115.7716166805578,9.0,0.0,1.0,1.0,9.0,0.0,13.0,3.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
75,75,1071,2014,0.72729594444,0.0,0.0,0.4875858583333333,0.0,0.2397100861116666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,76,322,2014,19.95146955000017,0.0,0.0,17.54962051944,0.0,0.50470346944,0.0,0.0,0.0,0.0,0.0,1.897145561111166,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,77,323,2014,120.1913600055796,11.0,1.0,24.6633367833345,0.3141329194445,3.990907102778999,21.509701422234503,18.254583461103334,0.0,26.249711786128337,0.0,25.208986530555496,9.0,0.0,1.0,8.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
78,78,752,2014,0.509919602777833,0.0,0.0,0.0531217777778333,0.0,0.456797825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,79,504,2014,78.7668250472316,11.0,1.0,20.572987475016664,0.0,2.189615416666667,7.734442769438333,21.58914932499833,0.0,6.200176702778333,0.0,20.4804533583333,9.0,0.0,0.0,6.0,9.0,0.0,2.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80,80,696,2014,19.6757784416666,0.0,0.0,18.754738902778332,0.0,0.921039538888333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,81,114,2014,0.424709325,0.0,0.0,0.0,0.0,0.424709325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,82,520,2014,41.6143005777601,1.0,0.0,30.248037483316168,0.0,3.509138083331666,0.496105302777833,0.0,0.0,0.26361639444,0.0,7.0974033138895,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,83,1220,2014,2.320878883333333,0.0,0.0,0.744287166666666,0.0,1.576591716666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,84,838,2014,0.0454490583333333,0.0,0.0,0.0,0.0,0.0454490583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,85,3,2014,42.1774496944743,11.0,0.0,20.186583477795004,0.0,0.698577308332666,0.0,1.829819127783333,0.0,0.0,0.0,19.4624697805633,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,86,230,2014,94.2661180639071,10.0,1.0,19.361716808338333,0.516146386111666,3.75715738055,0.0,16.751636141657166,0.0,19.900945925000663,0.0427635138888333,33.9357519083545,4.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
87,87,1058,2014,12.993412586118332,0.0,0.0,11.566545930561665,0.0,1.426866655556666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,88,821,2014,1.77331584444,0.0,0.0,0.1153839888888333,0.0,1.622632605556166,0.0,0.0352992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,89,420,2014,54.4155017278206,0.0,0.0,11.725341850005002,5.160118488,1.862063577776666,13.600736608349996,0.0,2.320133366666666,19.6861906222335,0.0609172138888333,0.0,1.0,3.0,2.0,8.0,0.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
90,90,890,2014,0.2524019861116666,0.0,0.0,0.0,0.0,0.2524019861116666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,1098,2014,157.0179010277968,11.0,1.0,39.0215097805783,0.38952850555,9.258946736116666,13.794124033339168,27.041826872223,0.2664241,39.505022341646175,3.680603163889332,24.059915494449168,9.0,0.0,2.0,4.0,8.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
92,92,312,2014,50.4809611305705,8.0,0.0,24.21704908334,0.0,1.562030233333833,0.0,1.8582167527795,0.0,0.1880141777783333,0.0,22.655650883338836,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,428,2014,302.2401253888618,11.0,1.0,69.3341133499766,0.0,6.509182663887,25.365827519448832,64.7851448805515,0.0,76.0092871277751,0.0,60.236569847222654,9.0,0.0,0.0,6.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
94,94,301,2014,82.8859328722211,11.0,1.0,21.3841563777783,0.0,1.983916416666666,8.016321327771667,11.025375813883333,0.0,19.002233472227832,0.0,21.47392946389333,9.0,0.0,0.0,5.0,8.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
95,95,755,2014,5.389995452776834,1.0,0.0,0.81646048055,0.0,1.5123407694435,0.0,0.0,0.0,0.5880566,0.0,2.473137602778333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,157,2014,65.0951228055733,8.0,0.0,33.3150776000261,0.0,2.7293369111105,0.0,0.0907763916666666,0.0,0.0,0.0,28.95993190277,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,315,2014,120.6128898583076,11.0,1.0,26.811031974991668,0.0,1.629649416667166,17.036931166660498,17.606076844438334,0.0,31.834624194433832,0.0,25.694576261116165,9.0,0.0,0.0,8.0,9.0,0.0,13.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
98,98,194,2014,133.4056516527711,11.0,1.0,26.353544963884,5.202692416666667,1.1004573000005,13.59067440555,27.025557991675,0.243886486111666,33.405208816662835,0.0350481222221666,26.448581149998336,9.0,1.0,0.0,6.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
99,99,1122,2014,0.877604527777166,0.0,0.0,0.0,0.0,0.877604527777166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,100,12,2014,172.9160348666523,11.0,1.0,49.17527922776733,5.262138905556167,3.614157883333334,13.8481991138895,21.18730673054,4.910355258333333,31.875021483322666,6.74184283055,36.30173343335,9.0,3.0,0.0,7.0,9.0,6.0,14.0,3.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
101,101,23,2014,173.57741814442,10.0,1.0,17.0980059194326,0.844471433332333,7.830463700000499,41.1817274083228,13.4442140805455,0.243269338888333,37.2873493999995,22.784275655557337,32.86364120834,5.0,0.0,0.0,7.0,1.0,0.0,14.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
102,102,562,2014,118.2215204305256,6.0,1.0,0.0,6.232276352783333,7.107087419446667,14.273607619427832,17.924948222222167,4.866038613888334,27.9745694888778,16.290010997221668,23.5529817166578,0.0,3.0,1.0,6.0,9.0,4.0,14.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
103,103,339,2014,82.5046887722321,10.0,0.0,41.30730388055101,0.0,0.1909509499999999,0.0,0.0,0.0,0.0,0.0,41.0064339416811,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,104,1047,2014,0.0880752111111666,0.0,0.0,0.0,0.0,0.0880752111111666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,105,123,2014,23.76332294166,0.0,0.0,18.48932064165,0.0,0.924775030556,0.0,0.0,0.0,0.0,0.0,4.34922726945,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,106,60,2014,29.753179758337662,5.0,0.0,17.026616686104997,0.0,2.702491969444333,0.0,0.329070163888333,0.0,0.0,0.0,9.695000938,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,107,328,2014,143.6295416777466,9.0,1.0,26.044620272220502,0.0,8.415474036110165,21.403461147221,17.6721553111005,0.0,27.500161102754497,11.77601394444,30.81765586389501,7.0,0.0,2.0,8.0,9.0,0.0,14.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
108,108,390,2014,110.0844277888978,0.0,0.0,3.366664041671666,0.0573068416666666,3.5293586805535,3.897146797222833,50.6046944027855,0.0,47.773882786109326,0.0,0.855374238888333,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
109,109,45,2014,65.5562273027888,4.0,0.0,43.9091150305666,0.0,2.426446622221666,0.0,0.0,0.0,0.0,0.0,19.220665650000495,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110,1020,2014,0.803192519443833,0.0,0.0,0.0,0.0,0.762684855555,0.0,0.0405076638888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,111,145,2014,127.8161665916656,11.0,1.0,31.331133088882837,0.0,2.443413833332667,11.191175725000166,20.286499811124333,0.509094091666666,23.2493256416611,0.0,38.80552439999784,9.0,0.0,1.0,6.0,8.0,2.0,14.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
112,112,626,2014,1.572903200001666,0.0,0.0,0.0,0.0,0.364140516666666,0.0,0.0,0.0,1.20876268333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,113,1243,2014,1.048523938888333,0.0,0.0,0.0,0.0,1.048523938888333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,114,1253,2014,2.703917191668333,0.0,0.0,2.703917191668333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,115,354,2014,128.3166950416888,9.0,1.0,1.06178216944,0.1647989416666666,8.898551536112166,34.3499929389188,28.92756359443833,0.0,32.37329016666,0.0,22.5407156944428,0.0,0.0,2.0,8.0,9.0,0.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
116,116,525,2014,87.3643403472511,11.0,1.0,0.0,0.0,3.118727658333833,0.0,28.620966211117835,0.0,35.431955750021174,0.0,20.19269072777833,0.0,0.0,1.0,0.0,9.0,0.0,14.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
